Wall time,Step,Value
1556364734.0959826,0,0.4455782175064087
1556364745.8014126,1,0.6232993006706238
1556364757.6811895,2,0.7403061389923096
1556364769.554829,3,0.8096938729286194
1556364781.4778328,4,0.8486394286155701
