Wall time,Step,Value
1556364880.1661048,0,0.46564626693725586
1556364895.4909143,1,0.6129251718521118
1556364910.7623084,2,0.7244898080825806
1556364926.1268241,3,0.7707483172416687
1556364941.3589933,4,0.8170068264007568
