Wall time,Step,Value
1555882349.0838463,0,0.24574829638004303
1555882365.6919181,1,0.3603741526603699
1555882382.3312361,2,0.5511904954910278
1555882399.3400571,3,0.6204081773757935
1555882415.7665749,4,0.5654761791229248
