Wall time,Step,Value
1555882078.3260114,0,0.40340137481689453
1555882088.6807842,1,0.5335034132003784
1555882099.244198,2,0.6164966225624084
1555882109.4528146,3,0.6948979496955872
1555882119.779236,4,0.7015306353569031
