Wall time,Step,Value
1555882272.6067398,0,0.43316325545310974
1555882285.5318663,1,0.6164966225624084
1555882298.7605793,2,0.722278892993927
1555882312.0013726,3,0.7782312631607056
1555882324.702143,4,0.8321428298950195
