Wall time,Step,Value
1556364618.0312212,0,0.41020408272743225
1556364627.5565746,1,0.6147959232330322
1556364636.9454381,2,0.7129251956939697
1556364646.4508455,3,0.7806122303009033
1556364655.797894,4,0.8161564469337463
