Wall time,Step,Value
1556465375.4194849,0,0.49370747804641724
1556465413.488284,1,0.6902210712432861
1556465451.6706576,2,0.7623299360275269
1556465489.878663,3,0.8022959232330322
1556465528.0355003,4,0.6988945603370667
1556465566.0309694,5,0.1438775509595871
1556465604.3139935,6,0.1438775509595871
