Wall time,Step,Value
1556464309.4949594,0,0.5130952596664429
1556464347.902764,1,0.7035714387893677
1556464386.4020646,2,0.7829081416130066
1556464424.721555,3,0.8272109031677246
1556464463.0886843,4,0.8644557595252991
