Wall time,Step,Value
1556465650.579682,0,0.5221088528633118
1556465688.714309,1,0.7026360630989075
1556465726.8759317,2,0.7698129415512085
1556465765.0764012,3,0.8177720904350281
1556465802.973866,4,0.8449829816818237
1556465840.7654622,5,0.8714285492897034
1556465878.6467488,6,0.24166665971279144
