Wall time,Step,Value
1556463876.766182,0,0.4981292486190796
1556463905.8123164,1,0.6875
1556463934.8443081,2,0.7626700401306152
1556463963.820758,3,0.8182823061943054
1556463992.8836076,4,0.855867326259613
1556464021.7656386,5,0.21284013986587524
1556464050.6824698,6,0.14455781877040863
