Wall time,Step,Value
1556464734.2127104,0,0.46777209639549255
1556464801.6098657,1,0.6533163189888
1556464862.400715,2,0.733588457107544
1556464930.2476065,3,0.7998299598693848
1556464995.4985278,4,0.8444727659225464
