Wall time,Step,Value
1556463712.7523568,0,0.5106292366981506
1556463734.8375611,1,0.6738945841789246
1556463757.0044045,2,0.7416666746139526
1556463779.399953,3,0.7796768546104431
1556463801.1582417,4,0.8092687129974365
1556463823.506817,5,0.8329081535339355
1556463845.785904,6,0.8518707752227783
