Wall time,Step,Value
1556465946.893661,0,0.47278910875320435
1556466006.5474274,1,0.6814625859260559
1556466066.1481562,2,0.7715135812759399
1556466125.5481339,3,0.827551007270813
1556466185.0491967,4,0.8608843684196472
1556466244.6682851,5,0.8018707633018494
1556466304.0791514,6,0.1438775509595871
