Wall time,Step,Value
1556463416.9633698,0,0.5156462788581848
1556463445.7620502,1,0.6848639249801636
1556463474.2576203,2,0.7496598362922668
1556463502.588516,3,0.8015305995941162
1556463530.9625716,4,0.8373299241065979
