Wall time,Step,Value
1556464512.3927681,0,0.5137755274772644
1556464555.866475,1,0.6806972622871399
1556464594.5247557,2,0.7580782175064087
1556464632.5516808,3,0.8068027496337891
1556464670.3074713,4,0.8364796042442322
