Wall time,Step,Value
1556464081.897666,0,0.4963435232639313
1556464111.1264236,1,0.678146243095398
1556464140.3253546,2,0.7426020503044128
1556464169.5076776,3,0.7882652878761292
1556464198.7085087,4,0.8254251480102539
1556464227.9292712,5,0.8517857193946838
1556464256.3129745,6,0.868537425994873
