Wall time,Step,Value
1556465057.0410347,0,0.5040816068649292
1556465125.7588499,1,0.6943877339363098
1556465194.4617457,2,0.7718537449836731
1556465262.9072523,3,0.8109694123268127
1556465332.2651813,4,0.848044216632843
