Wall time,Step,Value
1556463050.298151,0,0.5151360630989075
1556463071.5755086,1,0.6752551198005676
1556463093.0985694,2,0.762499988079071
1556463114.4892554,3,0.8108843564987183
1556463135.6937935,4,0.8410714268684387
