Wall time,Step,Value
1556466377.212677,0,0.537329912185669
1556466438.7661257,1,0.7237244844436646
1556466508.0208538,2,0.7834183573722839
1556466576.6696577,3,0.8309524059295654
1556466638.2098918,4,0.8651360273361206
1556466707.3210177,5,0.8761904835700989
1556466776.1663373,6,0.7537415027618408
