Wall time,Step,Value
1556463158.6571403,0,0.4931122362613678
1556463179.919494,1,0.6664965748786926
1556463201.1283252,2,0.7318877577781677
1556463222.3335707,3,0.7784863710403442
1556463243.560002,4,0.8100340366363525
