Wall time,Step,Value
1556463272.5426385,0,0.4889455735683441
1556463301.051609,1,0.6639455556869507
1556463329.4717643,2,0.7376700639724731
1556463357.8124485,3,0.7765306234359741
1556463386.2176974,4,0.8133503198623657
